Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764611451.718785,0.031710,Value,31008,193824
1764611451.718788,0.031471,Value,31008,193824
1764611451.728767,0.049591,Value,31392,198336
1764611451.728772,0.049353,Value,31392,198336
1764611451.728775,0.043154,Value,31392,198336
1764611451.728802,0.055075,Range,31392,198336
1764611451.728806,0.043392,Value,31392,198336
1764611451.738817,0.081778,Value,31488,200544
1764611451.738821,0.072956,Value,31488,200544
1764611451.738847,0.069141,Range,31488,200544
1764611451.738856,0.047207,Range,31488,200544
1764611451.738860,0.046968,Value,31488,200544
1764611451.748825,0.076294,Range,31680,205248
1764611451.748831,0.071526,Value,31680,205248
1764611451.748834,0.062466,Value,31680,205248
1764611451.748837,0.059605,Value,31680,205248
1764611451.748859,0.064135,Range,31680,205248
1764611451.758806,0.055552,Value,32064,209376
1764611451.758812,0.054836,Range,32064,209376
1764611451.758825,0.056744,Range,32064,209376
1764611451.758859,0.070810,Range,32064,209376
1764611451.758863,0.063181,Value,32064,209376
1764611451.768879,0.086546,Value,32160,210240
1764611451.768891,0.074148,Value,32160,210240
1764611451.768897,0.075340,Value,32160,210240
1764611451.768923,0.076771,Range,32160,210240
1764611451.768930,0.062466,Value,32160,210240
1764611451.778965,0.146151,Range,32256,212832
1764611451.778980,0.134230,Value,32256,212832
1764611451.779006,0.120878,Range,32256,212832
1764611451.779020,0.125170,Range,32256,212832
1764611451.779043,0.125647,Range,32256,212832
1764611451.788907,0.103235,Value,32256,215808
1764611451.788913,0.085592,Value,32256,215808
1764611451.788929,0.072002,Range,32256,215808
1764611451.788934,0.063896,Value,32256,215808
1764611451.788944,0.043869,Range,32256,215808
1764611451.798931,0.100613,Range,32448,218784
1764611451.798941,0.099897,Range,32448,218784
1764611451.798953,0.091314,Range,32448,218784
1764611451.798958,0.084877,Value,32448,218784
1764611451.798967,0.073195,Range,32448,218784
1764611451.808955,0.110626,Range,33024,222720
1764611451.808961,0.100374,Value,33024,222720
1764611451.808964,0.089884,Value,33024,222720
1764611451.808973,0.078440,Range,33024,222720
1764611451.808981,0.071287,Value,33024,222720
1764611451.818947,0.091791,Range,34464,227136
1764611451.818955,0.086308,Value,34464,227136
1764611451.818958,0.077248,Value,34464,227136
1764611451.818962,0.065804,Value,34464,227136
1764611451.818965,0.062227,Value,34464,227136
1764611451.828970,0.111818,Range,34752,228864
1764611451.828977,0.100613,Value,34752,228864
1764611451.828981,0.088215,Value,34752,228864
1764611451.828991,0.082731,Range,34752,228864
1764611451.828995,0.083685,Value,34752,228864
