Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764630582.915619,0.056505,Range,10561152,12412032
1764630582.915655,0.088453,Range,10561152,12412032
1764630582.915662,0.091791,Value,10561152,12412032
1764630582.915742,0.167847,Range,10561152,12412032
1764630582.925167,0.007868,Value,10561344,12415584
1764630582.925600,0.028610,Range,10561344,12415584
1764630582.925605,0.030756,Value,10561344,12415584
1764630582.925632,0.053883,Range,10561344,12415584
1764630582.925638,0.056267,Value,10561344,12415584
1764630582.935238,0.013351,Value,10561536,12419040
1764630582.935673,0.086308,Range,10561536,12419040
1764630582.935683,0.090599,Value,10561536,12419040
1764630582.935780,0.181913,Range,10561536,12419040
1764630582.935886,0.282526,Range,10561536,12419040
1764630582.945204,0.010252,Value,10561632,12420384
1764630582.945617,0.020504,Value,10561632,12420384
1764630582.945709,0.107288,Range,10561632,12420384
1764630582.945738,0.130892,Range,10561632,12420384
1764630582.945783,0.171661,Range,10561632,12420384
1764630582.955261,0.015020,Value,10561728,12423072
1764630582.955736,0.126123,Range,10561728,12423072
1764630582.955761,0.144005,Range,10561728,12423072
1764630582.955777,0.155449,Range,10561728,12423072
1764630582.955784,0.159502,Value,10561728,12423072
1764630582.965323,0.010729,Value,10562208,12428064
1764630582.965636,0.018358,Value,10562208,12428064
1764630582.965690,0.067949,Range,10562208,12428064
1764630582.965696,0.068903,Value,10562208,12428064
1764630582.965702,0.071764,Value,10562208,12428064
1764630582.975251,0.007868,Value,10562304,12429600
1764630582.975661,0.031710,Range,10562304,12429600
1764630582.975668,0.035048,Value,10562304,12429600
1764630582.975709,0.072241,Range,10562304,12429600
1764630582.975715,0.074625,Value,10562304,12429600
1764630582.985396,0.073195,Range,10563936,12435264
1764630582.985658,0.017643,Value,10563936,12435264
1764630582.985739,0.093222,Range,10563936,12435264
1764630582.985745,0.096798,Value,10563936,12435264
1764630582.985805,0.152111,Range,10563936,12435264
1764630582.995336,0.008345,Value,10566432,12441024
1764630582.995667,0.015259,Value,10566432,12441024
1764630582.995672,0.017166,Value,10566432,12441024
1764630582.995717,0.057697,Range,10566432,12441024
1764630582.995731,0.068426,Value,10566432,12441024
1764630583.005333,0.007391,Value,10567968,12445632
1764630583.005697,0.031471,Range,10567968,12445632
1764630583.005703,0.034571,Value,10567968,12445632
1764630583.005768,0.094891,Range,10567968,12445632
1764630583.005775,0.099659,Value,10567968,12445632
1764630583.015399,0.018835,Value,10568544,12449856
1764630583.015776,0.088215,Range,10568544,12449856
1764630583.015787,0.092506,Value,10568544,12449856
1764630583.015874,0.172138,Range,10568544,12449856
1764630583.015915,0.207663,Range,10568544,12449856
1764630583.025419,0.011921,Value,10569312,12456864
1764630583.025711,0.019073,Value,10569312,12456864
1764630583.025770,0.072002,Range,10569312,12456864
1764630583.025794,0.089884,Range,10569312,12456864
1764630583.025799,0.092268,Value,10569312,12456864
1764630583.035380,0.014305,Value,10569312,12458592
1764630583.035730,0.022173,Value,10569312,12458592
1764630583.035763,0.050306,Range,10569312,12458592
1764630583.035798,0.078917,Range,10569312,12458592
1764630583.035866,0.142574,Range,10569312,12458592
1764630583.045475,0.042677,Range,10569792,12465312
1764630583.045741,0.022173,Value,10569792,12465312
1764630583.045760,0.035524,Range,10569792,12465312
1764630583.045775,0.046730,Range,10569792,12465312
1764630583.045792,0.059605,Range,10569792,12465312
1764630583.055433,0.007868,Value,10570080,12469632
1764630583.055745,0.016212,Range,10570080,12469632
1764630583.055753,0.020981,Value,10570080,12469632
1764630583.055759,0.023127,Value,10570080,12469632
1764630583.055763,0.025272,Value,10570080,12469632
1764630583.065505,0.053406,Range,10570464,12474912
1764630583.065756,0.015259,Value,10570464,12474912
1764630583.065760,0.016212,Value,10570464,12474912
1764630583.065793,0.044823,Range,10570464,12474912
1764630583.065799,0.048399,Value,10570464,12474912
1764630583.075505,0.067711,Range,10570560,12477504
1764630583.075783,0.030041,Range,10570560,12477504
1764630583.075799,0.041962,Range,10570560,12477504
1764630583.075806,0.045300,Value,10570560,12477504
1764630583.075810,0.045776,Value,10570560,12477504
1764630583.085579,0.120401,Range,10570848,12480096
1764630583.085778,0.014782,Value,10570848,12480096
1764630583.085853,0.084400,Range,10570848,12480096
1764630583.085859,0.087976,Value,10570848,12480096
1764630583.085864,0.090361,Value,10570848,12480096
1764630583.095450,0.007868,Value,10570848,12481536
1764630583.095790,0.017166,Value,10570848,12481536
1764630583.095795,0.018120,Value,10570848,12481536
1764630583.095814,0.034571,Value,10570848,12481536
1764630583.095823,0.038862,Range,10570848,12481536
1764630583.105533,0.015974,Value,10750368,12484992
1764630583.105866,0.072002,Range,10750368,12484992
1764630583.105875,0.074148,Value,10750368,12484992
1764630583.105880,0.074148,Value,10750368,12484992
1764630583.105946,0.132322,Range,10750368,12484992
1764630583.115554,0.018120,Value,10750752,12489888
1764630583.115825,0.024557,Value,10750752,12489888
1764630583.115891,0.085354,Range,10750752,12489888
1764630583.115898,0.086069,Value,10750752,12489888
1764630583.115922,0.104666,Range,10750752,12489888
1764630583.125602,0.070095,Range,10751040,12495552
1764630583.125828,0.017643,Value,10751040,12495552
1764630583.125869,0.054359,Range,10751040,12495552
1764630583.125874,0.056028,Value,10751040,12495552
1764630583.125899,0.076532,Range,10751040,12495552
1764630583.135571,0.007153,Value,10751232,12501504
1764630583.135856,0.033379,Range,10751232,12501504
1764630583.135886,0.059128,Range,10751232,12501504
1764630583.135943,0.112057,Range,10751232,12501504
1764630583.135966,0.130177,Range,10751232,12501504
1764630583.145574,0.006914,Value,10751520,12507072
1764630583.145848,0.017166,Value,10751520,12507072
1764630583.145896,0.060558,Range,10751520,12507072
1764630583.145914,0.074625,Range,10751520,12507072
1764630583.145921,0.078917,Value,10751520,12507072
1764630583.155603,0.029802,Range,10751808,12513024
1764630583.155895,0.050306,Range,10751808,12513024
1764630583.155901,0.051022,Value,10751808,12513024
1764630583.155934,0.079870,Range,10751808,12513024
1764630583.155999,0.141621,Range,10751808,12513024
1764630583.165592,0.012398,Value,10751808,12516768
1764630583.165901,0.045776,Range,10751808,12516768
1764630583.165908,0.048161,Value,10751808,12516768
1764630583.165912,0.048637,Value,10751808,12516768
1764630583.165917,0.048876,Value,10751808,12516768
1764630583.175575,0.006437,Value,10751808,12519360
1764630583.175883,0.017643,Value,10751808,12519360
1764630583.175920,0.050306,Range,10751808,12519360
1764630583.175927,0.052691,Value,10751808,12519360
1764630583.175933,0.055075,Value,10751808,12519360
1764630583.185668,0.009298,Value,10752384,12525792
1764630583.185900,0.023603,Range,10752384,12525792
1764630583.185907,0.025988,Value,10752384,12525792
1764630583.185955,0.069618,Range,10752384,12525792
1764630583.185961,0.070810,Value,10752384,12525792
1764630583.195645,0.036001,Range,10752480,12526560
1764630583.195910,0.022173,Value,10752480,12526560
1764630583.195958,0.062227,Range,10752480,12526560
1764630583.195986,0.084877,Range,10752480,12526560
1764630583.195992,0.087738,Value,10752480,12526560
1764630583.205663,0.006914,Value,10752864,12530496
1764630583.205920,0.018358,Value,10752864,12530496
1764630583.205956,0.048637,Range,10752864,12530496
1764630583.205962,0.051498,Value,10752864,12530496
1764630583.205992,0.076532,Range,10752864,12530496
1764630583.215791,0.012636,Value,10753728,12536640
1764630583.215940,0.023603,Value,10753728,12536640
1764630583.215950,0.027180,Value,10753728,12536640
1764630583.216040,0.110865,Range,10753728,12536640
1764630583.216047,0.113249,Value,10753728,12536640
1764630583.225846,0.042677,Range,10754304,12542400
1764630583.226012,0.082731,Range,10754304,12542400
1764630583.226020,0.086308,Value,10754304,12542400
1764630583.226053,0.112772,Range,10754304,12542400
1764630583.226060,0.114679,Value,10754304,12542400
1764630583.235819,0.013828,Value,10754880,12547200
1764630583.236003,0.065088,Range,10754880,12547200
1764630583.236082,0.138521,Range,10754880,12547200
1764630583.236183,0.234365,Range,10754880,12547200
1764630583.236234,0.281334,Range,10754880,12547200
1764630583.245871,0.087738,Range,10755744,12551904
1764630583.245969,0.022173,Value,10755744,12551904
