Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764631798.882502,0.027895,Range,14681568,16493472
1764631798.882633,0.005960,Value,14681568,16493472
1764631798.892219,0.008583,Value,14681664,16496256
1764631798.892285,0.031948,Range,14681664,16496256
1764631798.892311,0.006437,Value,14681664,16496256
1764631798.892368,0.025749,Range,14681664,16496256
1764631798.892636,0.007391,Value,14681664,16496256
1764631798.902224,0.008583,Value,14681664,16500096
1764631798.902249,0.005484,Value,14681664,16500096
1764631798.902259,0.004768,Value,14681664,16500096
1764631798.902271,0.004053,Value,14681664,16500096
1764631798.902670,0.008106,Range,14681664,16500096
1764631798.912255,0.019550,Range,14681664,16500672
1764631798.912322,0.045300,Range,14681664,16500672
1764631798.912343,0.005722,Value,14681664,16500672
1764631798.912431,0.058174,Range,14681664,16500672
1764631798.912730,0.070333,Range,14681664,16500672
1764631798.922252,0.009775,Value,14682432,16506240
1764631798.922399,0.122309,Range,14682432,16506240
1764631798.922457,0.033379,Range,14682432,16506240
1764631798.922487,0.006676,Value,14682432,16506240
1764631798.922673,0.006914,Value,14682432,16506240
1764631798.932332,0.080347,Range,14682816,16512096
1764631798.932356,0.009298,Value,14682816,16512096
1764631798.932418,0.032663,Range,14682816,16512096
1764631798.932443,0.006199,Value,14682816,16512096
1764631798.932756,0.059605,Range,14682816,16512096
1764631798.942266,0.010014,Value,14683200,16515264
1764631798.942374,0.067472,Range,14683200,16515264
1764631798.942395,0.006437,Value,14683200,16515264
1764631798.942530,0.099421,Range,14683200,16515264
1764631798.942694,0.007153,Value,14683200,16515264
1764631798.952275,0.008345,Value,14683200,16515456
1764631798.952348,0.047207,Range,14683200,16515456
1764631798.952400,0.021458,Range,14683200,16515456
1764631798.952425,0.006199,Value,14683200,16515456
1764631798.952860,0.150442,Range,14683200,16515456
1764631798.962343,0.055313,Range,14683296,16518144
1764631798.962390,0.019073,Range,14683296,16518144
1764631798.962419,0.008821,Value,14683296,16518144
1764631798.962510,0.082016,Range,14683296,16518144
1764631798.962716,0.006437,Value,14683296,16518144
1764631798.972299,0.009775,Value,14683488,16520448
